title,salary_from,salary_to,currency,url,site
Младший разработчик Python,47000,68000,руб,https://krasnoyarsk.hh.ru/vacancy/47980292?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=14
Data engineer (python developer),,,,https://krasnoyarsk.hh.ru/vacancy/47968446?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=14
Senior Data Scientist (в Нижний Новгород),160000,240000,руб,https://krasnoyarsk.hh.ru/vacancy/47588031?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=14
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47341039?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48127495?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Python разработчик (удаленно),150000,220000,руб,https://krasnoyarsk.hh.ru/vacancy/46582876?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
C++/Python разработчик в Поиск,,,,https://krasnoyarsk.hh.ru/vacancy/47955924?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Программист Python,40000,,руб,https://krasnoyarsk.hh.ru/vacancy/47233009?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Backend Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48004769?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47101039?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Программист Python framework Flask,150000,250000,руб,https://krasnoyarsk.hh.ru/vacancy/47899450?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Python Developer for Big Data (remote),,,,https://krasnoyarsk.hh.ru/vacancy/48186754?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Senior Machine Learning Developer (Java/Python),300000,,руб,https://krasnoyarsk.hh.ru/vacancy/43770378?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Инженер/разработчик (Python),,,,https://krasnoyarsk.hh.ru/vacancy/47974158?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Backend Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48004768?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Разработчик Python (backend),,,,https://krasnoyarsk.hh.ru/vacancy/46335326?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Python Developer (Middle/Senior),200000,,руб,https://krasnoyarsk.hh.ru/vacancy/47567018?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Ведущий разработчик Python,,,,https://krasnoyarsk.hh.ru/vacancy/46956868?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Разработчик (Python),,,,https://krasnoyarsk.hh.ru/vacancy/47943975?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Python разработчик (удаленно),150000,220000,руб,https://krasnoyarsk.hh.ru/vacancy/40278614?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Fullstack Python Developer,3000,,USD,https://krasnoyarsk.hh.ru/vacancy/47889773?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Аналитик-разработчик Python,,,,https://krasnoyarsk.hh.ru/vacancy/47912355?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Middle Python Developer for CloudLinux OS [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46052391?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=15
Middle/Senior Python Developer for AlmaLinux [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46343908?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48127494?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Программист Python,,,,https://krasnoyarsk.hh.ru/vacancy/44152631?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Automation QA (Python),,,,https://krasnoyarsk.hh.ru/vacancy/46953830?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python developer,,180000,руб,https://krasnoyarsk.hh.ru/vacancy/47916572?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Ведущий Python разработчик,200000,350000,руб,https://krasnoyarsk.hh.ru/vacancy/47910445?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python Developer (SberDevices),,,,https://krasnoyarsk.hh.ru/vacancy/47305756?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
QA Automation Engineer Python( backend),150000,250000,руб,https://krasnoyarsk.hh.ru/vacancy/43835088?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Full-stack Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47980032?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Middle/Senior Python Developer for AlmaLinux [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46597181?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Middle / Senior Python - разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/44042346?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python разработчик,80000,,руб,https://krasnoyarsk.hh.ru/vacancy/47052474?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python developer,,450000,руб,https://krasnoyarsk.hh.ru/vacancy/46977467?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python Developer for Big Data,,,,https://krasnoyarsk.hh.ru/vacancy/48186740?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Разработчик Python,,,,https://krasnoyarsk.hh.ru/vacancy/47983441?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Разработчик Python (Стажер),,,,https://krasnoyarsk.hh.ru/vacancy/47468162?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Fullstack Python Developer,3000,,USD,https://krasnoyarsk.hh.ru/vacancy/47889810?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Менеджер по продажам курса по Python и Data Science,,100000,руб,https://krasnoyarsk.hh.ru/vacancy/47888537?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python developer (защита от DDoS-атак),,,,https://krasnoyarsk.hh.ru/vacancy/46410749?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Python-разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/47875593?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=16
Старший python-разработчик,170000,220000,руб,https://krasnoyarsk.hh.ru/vacancy/47865550?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Data Scientist,3500,,EUR,https://krasnoyarsk.hh.ru/vacancy/45725967?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Data engineer (Python),,,,https://krasnoyarsk.hh.ru/vacancy/43102927?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Python Developer/Разработчик Питон,,,,https://krasnoyarsk.hh.ru/vacancy/47916432?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Middle/Senior Python Developer for AlmaLinux [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46342773?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Middle/Senior Python Developer for AlmaLinux [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46342298?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Стажер-разработчик бэкенда (Python),,,,https://krasnoyarsk.hh.ru/vacancy/47783881?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Python разработчик,60000,200000,руб,https://krasnoyarsk.hh.ru/vacancy/47858485?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Разработчик Python,180000,,руб,https://krasnoyarsk.hh.ru/vacancy/47888756?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Python-разработчик,150000,300000,руб,https://krasnoyarsk.hh.ru/vacancy/47797010?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Ведущий Python разработчик,230000,,руб,https://krasnoyarsk.hh.ru/vacancy/47804425?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Backend-разработчик Python (middle / senior),,,,https://krasnoyarsk.hh.ru/vacancy/47439043?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Ведущий Python разработчик,230000,,руб,https://krasnoyarsk.hh.ru/vacancy/47804429?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Разработчик Python,,,,https://krasnoyarsk.hh.ru/vacancy/45607335?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
Ведущий Python разработчик,230000,,руб,https://krasnoyarsk.hh.ru/vacancy/47804431?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=17
